Ejercicio,Mes,Titulo_Codigo,Titulo_Descripcion,CI_Clase_Codigo,CI_Clase_Descripcion,CI_Subclase_Codigo,CI_Subclase_Descripcion,CI_Grupo_Codigo,CI_Grupo_Descripcion,CI_Subgrupo_Codigo,CI_Subgrupo_Descripcion,CI_Partida_Codigo,CI_Partida_Descripcion,CI_Subpartida_Codigo,CI_Subpartida_Descripcion,CI_Renglon_Codigo,CI_Renglon_Descripcion,CI_Subrenglon_Codigo,CI_Subrenglon_Descripcion,CI_Fuente_Codigo,CI_Fuente_Descripcion,FF_Codigo,FF_Descripcion,FF_Clase2,PI_Monto,PP_Monto,DE_Monto,PA_Monto
2024,07,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110301,Impuesto sobre los ingresos y utilidades de person as físicas,111103010,Impuesto sobre los ingresos y utilidades de person as físicas,1111030100,Impuesto sobre los ingresos y utilidades de person as físicas,1111030100001,Impuesto sobre los ingresos y utilidades de person as físicas,001,Ingresos Corrientes,INTERNO,          64158752498.00,          64158752498.00,          34812486573.82,          34812486573.82
2024,08,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110301,Impuesto sobre los ingresos y utilidades de person as físicas,111103010,Impuesto sobre los ingresos y utilidades de person as físicas,1111030100,Impuesto sobre los ingresos y utilidades de person as físicas,1111030100001,Impuesto sobre los ingresos y utilidades de person as físicas,001,Ingresos Corrientes,INTERNO,          64158752498.00,          64158752498.00,          35842828924.92,          35842828924.92
2024,09,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110301,Impuesto sobre los ingresos y utilidades de person as físicas,111103010,Impuesto sobre los ingresos y utilidades de person as físicas,1111030100,Impuesto sobre los ingresos y utilidades de person as físicas,1111030100001,Impuesto sobre los ingresos y utilidades de person as físicas,001,Ingresos Corrientes,INTERNO,          64158752498.00,          64158752498.00,          40370386153.92,          40370386153.92
2024,10,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110301,Impuesto sobre los ingresos y utilidades de person as físicas,111103010,Impuesto sobre los ingresos y utilidades de person as físicas,1111030100,Impuesto sobre los ingresos y utilidades de person as físicas,1111030100001,Impuesto sobre los ingresos y utilidades de person as físicas,001,Ingresos Corrientes,INTERNO,          64158752498.00,          64158752498.00,          44116178797.28,          44116178797.28
2024,11,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110301,Impuesto sobre los ingresos y utilidades de person as físicas,111103010,Impuesto sobre los ingresos y utilidades de person as físicas,1111030100,Impuesto sobre los ingresos y utilidades de person as físicas,1111030100001,Impuesto sobre los ingresos y utilidades de person as físicas,001,Ingresos Corrientes,INTERNO,          64158752498.00,          52585000000.00,          45468620371.10,          45468620371.10
2024,12,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110301,Impuesto sobre los ingresos y utilidades de person as físicas,111103010,Impuesto sobre los ingresos y utilidades de person as físicas,1111030100,Impuesto sobre los ingresos y utilidades de person as físicas,1111030100001,Impuesto sobre los ingresos y utilidades de person as físicas,001,Ingresos Corrientes,INTERNO,          64158752498.00,          52585000000.00,          50639377381.65,          50639377381.65
2024,01,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110302,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,111103020,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,1111030200,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,1111030200001,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,001,Ingresos Corrientes,INTERNO,          13573226153.00,          13573226153.00,           1128347363.00,           1128347363.00
2024,02,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110302,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,111103020,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,1111030200,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,1111030200001,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,001,Ingresos Corrientes,INTERNO,          13573226153.00,          13573226153.00,           2176096854.00,           2176096854.00
2024,03,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110302,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,111103020,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,1111030200,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,1111030200001,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,001,Ingresos Corrientes,INTERNO,          13573226153.00,          13573226153.00,           3204620600.00,           3204620600.00
2024,04,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110302,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,111103020,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,1111030200,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,1111030200001,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,001,Ingresos Corrientes,INTERNO,          13573226153.00,          13573226153.00,           4316902828.00,           4316902828.00
2024,05,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110302,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,111103020,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,1111030200,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,1111030200001,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,001,Ingresos Corrientes,INTERNO,          13573226153.00,          13573226153.00,           5364063629.00,           5364063629.00
2024,06,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110302,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,111103020,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,1111030200,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,1111030200001,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,001,Ingresos Corrientes,INTERNO,          13573226153.00,          13573226153.00,           6406941554.00,           6406941554.00
2024,07,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110302,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,111103020,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,1111030200,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,1111030200001,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,001,Ingresos Corrientes,INTERNO,          13573226153.00,          13573226153.00,           7452735976.00,           7452735976.00
2024,08,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110302,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,111103020,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,1111030200,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,1111030200001,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,001,Ingresos Corrientes,INTERNO,          13573226153.00,          13573226153.00,           8505424277.00,           8505424277.00
2024,09,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110302,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,111103020,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,1111030200,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,1111030200001,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,001,Ingresos Corrientes,INTERNO,          13573226153.00,          13573226153.00,           9521854630.00,           9521854630.00
2024,10,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110302,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,111103020,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,1111030200,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,1111030200001,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,001,Ingresos Corrientes,INTERNO,          13573226153.00,          13573226153.00,          10604916726.00,          10604916726.00
2024,11,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110302,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,111103020,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,1111030200,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,1111030200001,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,001,Ingresos Corrientes,INTERNO,          13573226153.00,          13330000000.00,          11624417588.00,          11624417588.00
2024,12,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110302,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,111103020,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,1111030200,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,1111030200001,Impuesto sobre rentas de capital inmobiliario de p ersonas físicas,001,Ingresos Corrientes,INTERNO,          13573226153.00,          13330000000.00,          12720626390.00,          12720626390.00
2024,01,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110303,Impuesto sobre rentas de capital mobiliario de per sonas físicas,111103030,Impuesto sobre rentas de capital mobiliario de per sonas físicas,1111030300,Impuesto sobre rentas de capital mobiliario de per sonas físicas,1111030300001,Impuesto sobre rentas de capital mobiliario de per sonas físicas,001,Ingresos Corrientes,INTERNO,           2226387301.00,           2226387301.00,            231011375.00,            231011375.00
2024,02,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110303,Impuesto sobre rentas de capital mobiliario de per sonas físicas,111103030,Impuesto sobre rentas de capital mobiliario de per sonas físicas,1111030300,Impuesto sobre rentas de capital mobiliario de per sonas físicas,1111030300001,Impuesto sobre rentas de capital mobiliario de per sonas físicas,001,Ingresos Corrientes,INTERNO,           2226387301.00,           2226387301.00,            417345913.00,            417345913.00
2024,03,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110303,Impuesto sobre rentas de capital mobiliario de per sonas físicas,111103030,Impuesto sobre rentas de capital mobiliario de per sonas físicas,1111030300,Impuesto sobre rentas de capital mobiliario de per sonas físicas,1111030300001,Impuesto sobre rentas de capital mobiliario de per sonas físicas,001,Ingresos Corrientes,INTERNO,           2226387301.00,           2226387301.00,            612164265.00,            612164265.00
2024,04,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110303,Impuesto sobre rentas de capital mobiliario de per sonas físicas,111103030,Impuesto sobre rentas de capital mobiliario de per sonas físicas,1111030300,Impuesto sobre rentas de capital mobiliario de per sonas físicas,1111030300001,Impuesto sobre rentas de capital mobiliario de per sonas físicas,001,Ingresos Corrientes,INTERNO,           2226387301.00,           2226387301.00,            785289097.00,            785289097.00
2024,05,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110303,Impuesto sobre rentas de capital mobiliario de per sonas físicas,111103030,Impuesto sobre rentas de capital mobiliario de per sonas físicas,1111030300,Impuesto sobre rentas de capital mobiliario de per sonas físicas,1111030300001,Impuesto sobre rentas de capital mobiliario de per sonas físicas,001,Ingresos Corrientes,INTERNO,           2226387301.00,           2226387301.00,            928350990.00,            928350990.00
2024,06,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110303,Impuesto sobre rentas de capital mobiliario de per sonas físicas,111103030,Impuesto sobre rentas de capital mobiliario de per sonas físicas,1111030300,Impuesto sobre rentas de capital mobiliario de per sonas físicas,1111030300001,Impuesto sobre rentas de capital mobiliario de per sonas físicas,001,Ingresos Corrientes,INTERNO,           2226387301.00,           2226387301.00,           1078817237.00,           1078817237.00
2024,07,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110303,Impuesto sobre rentas de capital mobiliario de per sonas físicas,111103030,Impuesto sobre rentas de capital mobiliario de per sonas físicas,1111030300,Impuesto sobre rentas de capital mobiliario de per sonas físicas,1111030300001,Impuesto sobre rentas de capital mobiliario de per sonas físicas,001,Ingresos Corrientes,INTERNO,           2226387301.00,           2226387301.00,           1269223838.00,           1269223838.00
2024,08,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110303,Impuesto sobre rentas de capital mobiliario de per sonas físicas,111103030,Impuesto sobre rentas de capital mobiliario de per sonas físicas,1111030300,Impuesto sobre rentas de capital mobiliario de per sonas físicas,1111030300001,Impuesto sobre rentas de capital mobiliario de per sonas físicas,001,Ingresos Corrientes,INTERNO,           2226387301.00,           2226387301.00,           1409138832.00,           1409138832.00
2024,09,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110303,Impuesto sobre rentas de capital mobiliario de per sonas físicas,111103030,Impuesto sobre rentas de capital mobiliario de per sonas físicas,1111030300,Impuesto sobre rentas de capital mobiliario de per sonas físicas,1111030300001,Impuesto sobre rentas de capital mobiliario de per sonas físicas,001,Ingresos Corrientes,INTERNO,           2226387301.00,           2226387301.00,           1554438112.00,           1554438112.00
2024,10,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110303,Impuesto sobre rentas de capital mobiliario de per sonas físicas,111103030,Impuesto sobre rentas de capital mobiliario de per sonas físicas,1111030300,Impuesto sobre rentas de capital mobiliario de per sonas físicas,1111030300001,Impuesto sobre rentas de capital mobiliario de per sonas físicas,001,Ingresos Corrientes,INTERNO,           2226387301.00,           2226387301.00,           1701920095.00,           1701920095.00
2024,11,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110303,Impuesto sobre rentas de capital mobiliario de per sonas físicas,111103030,Impuesto sobre rentas de capital mobiliario de per sonas físicas,1111030300,Impuesto sobre rentas de capital mobiliario de per sonas físicas,1111030300001,Impuesto sobre rentas de capital mobiliario de per sonas físicas,001,Ingresos Corrientes,INTERNO,           2226387301.00,           2024000000.00,           1834263083.00,           1834263083.00
2024,12,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110303,Impuesto sobre rentas de capital mobiliario de per sonas físicas,111103030,Impuesto sobre rentas de capital mobiliario de per sonas físicas,1111030300,Impuesto sobre rentas de capital mobiliario de per sonas físicas,1111030300001,Impuesto sobre rentas de capital mobiliario de per sonas físicas,001,Ingresos Corrientes,INTERNO,           2226387301.00,           2024000000.00,           2011463447.00,           2011463447.00
2024,01,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110304,Impuesto sobre las ganancias y pérdidas de capital de personas físicas,111103040,Impuesto sobre las ganancias y pérdidas de capital de personas físicas,1111030400,Impuesto sobre las ganancias y pérdidas de capital de personas físicas,1111030400001,Impuesto sobre las ganancias y pérdidas de capital de personas físicas,001,Ingresos Corrientes,INTERNO,           4908486590.00,           4908486590.00,            407316262.00,            407316262.00
2024,02,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110304,Impuesto sobre las ganancias y pérdidas de capital de personas físicas,111103040,Impuesto sobre las ganancias y pérdidas de capital de personas físicas,1111030400,Impuesto sobre las ganancias y pérdidas de capital de personas físicas,1111030400001,Impuesto sobre las ganancias y pérdidas de capital de personas físicas,001,Ingresos Corrientes,INTERNO,           4908486590.00,           4908486590.00,            672959806.00,            672959806.00
